key,prefix,number,document_id,path,source,field,location,context
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 91,less than 400. Effective Pressure Radius [Reff]: = Di/2 + corrosion allowance = 85.866/2 + 0.125 [page 91] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : MH 84 = 4
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 92,(With Pad) : Area Contributed by the Vessel Wall [A1]: = t * LR = 0.662 * 5.341 = 3.538 in ² [page 92] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : MH 85 Area
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 93,= 1.5 * 37195.203 * 1.000 = 55792.8 psi Determine Force acting on the Nozzle [fN]: = P * Rxn * LH [page 93] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : MH 86 = 3
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 94,"able Working Pressure [Pmax]: = min( Pmax1, Pmax2 ) = min( 1039.714 , 1135.705 ) = 1039.714 psig [page 94] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : MH 87 Aver"
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 95,"( 12.125 + 2.867 ) = 23.550 in. Weld Throat Dimensions, (0.7071*Leg Dimensions) [L41T, L42T, L43T]: [page 95] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : MH 88 = 0"
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 96,Sallow]: = Shell Fha Value = 13733.845 = 13733.8 psi Determine Force acting on the Nozzle [fN]: [page 96] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : MH 89 = P
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 97,"Allowable Working Pressure [Pmax]: = min( Pmax1, Pmax2 ) = min( 255.934 , 419.344 ) = 255.934 psig [page 97] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : MH 90 Av"
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 98,"essure Pmax 255.93 psig PV Elite is a trademark of Intergraph CADWorx & Analysis Solutions, Inc. 2016 [page 98] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : S1 91 INPU"
ELITE-2016,ELITE,2016,be3fd8188c92e3d2,03 GD Fabricacion LOI TES 6/Calculos/4521-CAL-LOI-039-062-0001-GAR_rev00 Mechanical Calculations.pdf,extracted,.yeyo-memory/extracted/be3fd8188c92e3d2.txt,page 99,r tr calc only) ID Layout Angle 270.00 deg Diameter 24.0000 in. Size and Thickness Basis Nominal [page 99] PV Elite 2016 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 195001-CAL-001.00 Nozzle Calcs. : S1 92 Nom
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 10,"le for Internal Pressure. P V Elite is a trademark of Intergraph CADWorx & Analysis Solutions, Inc. 2018 [page 10] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 External Pressure Calculati"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 100,asePlateLength * AllStress ))½ = ( 3(208949 + 3231)19.69/( 4 * 78.346 * 25333.334 ))½ = 1.256 in. [page 100] PV Elite 2018 SP2 Licensee: LOINTEK FileName : 1950201-CAL-001-01_HVA_Upper Horizontal Vessel Analysis (Ope.): 95 Calculation o
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 101,064 psi AISC Unity Check of Inside Ribs ( must be <= 1 ) = Sc/Sca + ( Rm * Distance Center/I )/Sba [page 101] PV Elite 2018 SP2 Licensee: LOINTEK FileName : 1950201-CAL-001-01_HVA_Upper Horizontal Vessel Analysis (Ope.): 96 = 1127.96/22597
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 11,"/ 55693.6 = 0.502 Predicted Buckling Stress [Fic]: Since Fr <= 0.55, Fic = Fhe = 27950.102 psi [page 11] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 External Pressure Calculati"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 12,"[Ch]: Since Mx > 13 and Mx < 2 * (Do/t)0.94, Ch = 1.12 * Mx-1.058 = 1.12 * 53.668-1.058 = 0.0166 [page 12] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 External Pressure Calculati"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 13,ternal Pressure at the given Thickness [Pa]: = 2 * Fha * ( t / Do ) = 2 * 1615.28 * ( 0.466/86.024 ) [page 13] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 External Pressure Calculati
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 14,"6 ) = 55.998 Compute the Factor [Ch]: Since Mx > 13 and Mx < 2 * (Do/t)0.94, Ch = 1.12 * Mx-1.058 [page 14] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 External Pressure Calculati"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 15,"0.5824 = 23.222 in**4 PV Elite is a trademark of Intergraph CADWorx & Analysis Solutions, Inc. 2018 [page 15] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 10"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 16,"sides, Conf. a Tubesheet Design Metal Temperature T 750.20 °F Tubesheet Material SA-508 3 Note: [page 16] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 11 Us"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 17,8 psi Elastic Mod. at Ambient Temperature 70.0 °F 0.29400E+08 psi TubeSheet - TM-1 Material Group B [page 17] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 12 -
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 18,"ults for ASME U-tube Tubesheet Calculations for Configuration a, Per Edition 2017, Original Thickness : [page 18] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 13"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 19,- 0.3²) )^0.25 )/(( 85.0925 + 0.7411 ) * 0.7411 )½ = 0.2279 1/in. Determine Shell Coefficient [ks]: [page 19] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 14 =
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 20,ME Section VIII-2 Part 4.18.7.4 Step 7: Maximum Bending Moment acting on Periphery of Tubesheet [Mp]: [page 20] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 15 =
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 21,gmas]: = abs(Sigma_sm) + abs(Sigma_sb) (Should be <= 1.5*Ss) = 71010.195 psi (Should be <= 55792.84) [page 21] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 16
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 22,"Allow. Tube-Tubesheet Joint load, Lmax = Ft = 1588.3766 lb. Design Strength Ratio [fd]: = 1.0000 [page 22] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 17"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 23,s-1)*(Rhos²+1)* Ps - (Rhoc-1) * (Rhoc²+1) * Pt ] = 83.031²/16 * [ (1.025 - 1) * (1.025² + 1) * 320.0 - [page 23] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 18 (
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 24,Ec * tc³ / ( 6 * (1 - rnus²) ) = 0.24 * 24597214 * 0.662³/( 6 * (1 - 0.3²) ) = 313939.5938 psig*in.² [page 24] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 19
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 25,: = 6 * M / ( (mu*) * ( h - hg')² = 6 * 92171.82/( ( 0.3051 ) * ( 5.8581 - 0.0 )² = 52811.8359 psi [page 25] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 20
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 26,- Es = Es * ( 1.5 * Ss / Sigmas )½ = 24597214 * ( 1.5 * 37195.23/100235 )1/2 Es = 18351186.0 psi [page 26] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 21
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 27,------------------------------------------------------------- Tubesheet Thickness : 6.1968 6.6929 Ok | [page 27] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 22 T
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 28,"; nu* = 0.350376 ; E* = 6981298. psi Note: As h/p (7.363) is > 2, data values for h/p = 2 were used. [page 28] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 23"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 29,* ( 2829983 + 2267117 + 24248608 * ln(1.05 ) ) = 0.5911 ASME Section VIII-2 Part 4.18.7.4 Step 6: [page 29] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 24
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 30,05.711 psi Axial Shell Bending Stress [Sigmasb]: = 6*ks/ts² * ( betaS * P's + 6*(1 - rnu*) / (E*) * [page 30] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 25 D
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 31,Tubesheet shear stress 0.0 <= 21197.4 psi Ok Stress in Shell at Tubesheet 30662.5 <= 55792.8 psi Ok [page 31] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 26 S
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 32,0.0650 Ok | Tube-Tubesheet Groove Weld Leg : 0.0650 0.0650 Ok | Given Shell Thickness: 0.8661 in. [page 32] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 ASME TS Calc: tsh 27 G
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 33,"as being Impact Tested. PV Elite is a trademark of Intergraph CADWorx & Analysis Solutions, Inc. 2018 [page 33] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: MH 28"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 34,"orcement CALCULATION, Description: MH ASME Code, Section VIII, Div. 2, 2017, Section 4.5.1 - 4.5.14 [page 34] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: MH 29 A"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 35,(No Pad) or A1-A5 (With Pad) : Area Contributed by the Vessel Wall [A1]: = t * LR = 0.662 * 5.341 [page 35] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: MH 30 =
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 36,"lowable Working Pressure [Pmax]: = min( Pmax1, Pmax2 ) = min( 1039.714, 1135.705 ) = 1039.714 psig [page 36] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: MH 31"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 37,Sallow]: = Shell Fha Value = 13733.845 = 13733.8 psi Determine Force acting on the Nozzle [fN]: [page 37] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: MH 32 =
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 38,duction per Graph 3.13 : 95 °F The computed stress ratio is : 0.279 The computed stress ratio [sr]: [page 38] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: MH 33 =
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 39,"this Junction : -79 °F PV Elite is a trademark of Intergraph CADWorx & Analysis Solutions, Inc. 2018 [page 39] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 34"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 40,"orcement CALCULATION, Description: T1 ASME Code, Section VIII, Div. 2, 2017, Section 4.5.1 - 4.5.14 [page 40] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 35 A"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 41,(No Pad) or A1-A5 (With Pad) : Area Contributed by the Vessel Wall [A1]: = t * LR = 0.662 * 5.341 [page 41] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 36 =
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 42,"Allowable Working Pressure [Pmax]: = min( Pmax1, Pmax2 ) = min( 394.465, 1135.705 ) = 394.465 psig [page 42] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 37"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 43,Sallow]: = Shell Fha Value = 13733.845 = 13733.8 psi Determine Force acting on the Nozzle [fN]: [page 43] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 38 =
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 44,rial SA-533 B Vessel Cold S.I. Allowable Smc 37500.00 psi Vessel Hot S.I. Allowable Smh 37195.20 psi [page 44] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 39
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 45,"N(y) * T * SQRT(Rm * T ) / MC SM 2 0.02922 (A,B,C,D) M(y) * SQRT(Rm * T ) / MC SM 2 0.00459 (A,B,C,D) [page 45] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 40 N"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 46,(Total)| 6534| 22515| 28608| 14328| 6215| 22431| 28747| 14469| Stress Summation Comparison (psi): [page 46] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T1 41 T
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 47,"28747 112042 | Passed | PV Elite is a trademark of Intergraph CADWorx & Analysis Solutions, Inc. 2018 [page 47] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T2 42"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 48,"orcement CALCULATION, Description: T2 ASME Code, Section VIII, Div. 2, 2017, Section 4.5.1 - 4.5.14 [page 48] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T2 43 A"
ELITE-2018,ELITE,2018,bf60e03a65525ce3,04 GD Fabricacon LOI TES 3/Calculos/1950201-CAL-001-00_Mechanical calculations OIL TO SALT HEX.pdf,extracted,.yeyo-memory/extracted/bf60e03a65525ce3.txt,page 49,(No Pad) or A1-A5 (With Pad) : Area Contributed by the Vessel Wall [A1]: = t * LR = 0.662 * 5.341 [page 49] PV Elite 2018 SP2 Licensee: INGENIERIA Y TECNICAS DE MONTAJE LOINTEK S.L. FileName : 1950201-CAL-001-00 Nozzle Calcs.: T2 44 =
