status,path,ext,top_dir,size_human,text_chars,chunks,doc_code,revision,card_path,extracted_path
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0001-GAR_Rev00_exchangers_foundation.zip,zip,01 GD AE,4.7 MB,73,0,4521-CAL-AEE-75-52-0001,,.yeyo-memory/cards/fdfb8a2f89b37421.json,.yeyo-memory/extracted/fdfb8a2f89b37421.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0001-GAR_Rev01_exchangers_foundation.zip,zip,01 GD AE,3.7 MB,32,0,4521-CAL-AEE-75-52-0001,,.yeyo-memory/cards/05fd3b72924c5a63.json,.yeyo-memory/extracted/05fd3b72924c5a63.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0002-GAR_Rev00_Drain_back_tank.zip,zip,01 GD AE,14 MB,75,0,4521-CAL-AEE-75-52-0002,,.yeyo-memory/cards/2ec1af3abceff23e.json,.yeyo-memory/extracted/2ec1af3abceff23e.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0002-GAR_Rev01_Drain_back_tank.zip,zip,01 GD AE,11 MB,37,0,4521-CAL-AEE-75-52-0002,,.yeyo-memory/cards/a9585d9ea8a6b95c.json,.yeyo-memory/extracted/a9585d9ea8a6b95c.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0003-GAR_Rev00_Drain_back_tank_support.zip,zip,01 GD AE,1.7 MB,73,0,4521-CAL-AEE-75-52-0003,,.yeyo-memory/cards/ed9b2fa5b748143e.json,.yeyo-memory/extracted/ed9b2fa5b748143e.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0003-GAR_Rev01_Drain_back_tank_support.zip,zip,01 GD AE,1.3 MB,36,0,4521-CAL-AEE-75-52-0003,,.yeyo-memory/cards/14bc1641562e6d00.json,.yeyo-memory/extracted/14bc1641562e6d00.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0004_Rev0-GAR.zip,zip,01 GD AE,1.3 MB,73,0,4521-CAL-AEE-75-52-,,.yeyo-memory/cards/5a056b4b3999718c.json,.yeyo-memory/extracted/5a056b4b3999718c.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-52-0004_Rev1-GAR.zip,zip,01 GD AE,999 KB,36,0,4521-CAL-AEE-75-52-,,.yeyo-memory/cards/abd34bb022662cfb.json,.yeyo-memory/extracted/abd34bb022662cfb.txt
archive_listed,01 GD AE/C&S/CAL/4521-CAL-AEE-75-54-0005-GAR_Rev00_TES Platform Structures.zip,zip,01 GD AE,2.9 MB,64,0,4521-CAL-AEE-75-54-0005,,.yeyo-memory/cards/6880806b306be3ae.json,.yeyo-memory/extracted/6880806b306be3ae.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-00-00-0001-GAR_Rev00_Layout_new_exchangers.zip,zip,01 GD AE,5.6 MB,338,1,4521-PLN-AEE-00-00-0001,,.yeyo-memory/cards/e76bb2e5bbb30b74.json,.yeyo-memory/extracted/e76bb2e5bbb30b74.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-00-00-0001-GAR_Rev01_Layout_new_exchangers .zip,zip,01 GD AE,4.7 MB,228,1,4521-PLN-AEE-00-00-0001,,.yeyo-memory/cards/61f1d38185ad89a1.json,.yeyo-memory/extracted/61f1d38185ad89a1.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-68-51-0001-GAR_Rev00_Layout_new_exchangers.zip,zip,01 GD AE,5.0 MB,119,1,4521-PLN-AEE-68-51-0001,,.yeyo-memory/cards/a5b751ee7ea45413.json,.yeyo-memory/extracted/a5b751ee7ea45413.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-68-51-0001-GAR_Rev01_Layout_new_exchangers.zip,zip,01 GD AE,5.0 MB,119,1,4521-PLN-AEE-68-51-0001,,.yeyo-memory/cards/38d38c5e360da171.json,.yeyo-memory/extracted/38d38c5e360da171.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-68-51-0001-GAR_Rev02_Layout_new_exchangers.zip,zip,01 GD AE,5.0 MB,119,1,4521-PLN-AEE-68-51-0001,,.yeyo-memory/cards/bf4216f4f00c3cc1.json,.yeyo-memory/extracted/bf4216f4f00c3cc1.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-68-51-0001-GAR_Rev03_Layout_new_exchangers.zip,zip,01 GD AE,5.3 MB,119,1,4521-PLN-AEE-68-51-0001,,.yeyo-memory/cards/1e865384ace5e351.json,.yeyo-memory/extracted/1e865384ace5e351.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-68-51-0001-GAR_Rev04_Layout_new_exchangers.zip,zip,01 GD AE,8.9 MB,160,1,4521-PLN-AEE-68-51-0001,,.yeyo-memory/cards/b12d4c1ee6abd319.json,.yeyo-memory/extracted/b12d4c1ee6abd319.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-75-52-0001-GAR_Rev00_exchangers_foundation.zip,zip,01 GD AE,8.5 MB,281,1,4521-PLN-AEE-75-52-0001,,.yeyo-memory/cards/c499180d20ac5dd3.json,.yeyo-memory/extracted/c499180d20ac5dd3.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-75-52-0002-GAR_Rev00_Drain back tank pit .zip,zip,01 GD AE,5.6 MB,275,1,4521-PLN-AEE-75-52-0002,,.yeyo-memory/cards/e71ef0d60ccf46cd.json,.yeyo-memory/extracted/e71ef0d60ccf46cd.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-75-52-0003-GAR_Rev00_Drain-back tank support .zip,zip,01 GD AE,2.0 MB,242,1,4521-PLN-AEE-75-52-0003,,.yeyo-memory/cards/e3fc0d293ec59cc2.json,.yeyo-memory/extracted/e3fc0d293ec59cc2.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-75-52-0004-GAR_Rev00_Drain-back tank Platform.zip,zip,01 GD AE,3.1 MB,182,1,4521-PLN-AEE-75-52-0004,,.yeyo-memory/cards/143998b00d7729a5.json,.yeyo-memory/extracted/143998b00d7729a5.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AEE-75-52-0006-GAR_Rev00_Exchangers_Pipe_Support_foundd.zip,zip,01 GD AE,5.4 MB,233,1,4521-PLN-AEE-75-52-0006,,.yeyo-memory/cards/eff9a39183ac1cce.json,.yeyo-memory/extracted/eff9a39183ac1cce.txt
archive_listed,01 GD AE/C&S/DRA/4521-PLN-AGE-75-54-0005-GAR_Rev00_TES_Platform_proposal_reinf.zip,zip,01 GD AE,865 KB,188,1,4521-PLN-AGE-75-54-0005,,.yeyo-memory/cards/e65260cd07358760.json,.yeyo-memory/extracted/e65260cd07358760.txt
archive_listed,01 GD AE/C&S/LIS/4521-LIS-AEE-75-52-0006-GAR_Rev00_Exchangers_Pipe_Support_found.zip,zip,01 GD AE,366 KB,134,1,4521-LIS-AEE-75-52-0006,,.yeyo-memory/cards/1ef7a621c847a171.json,.yeyo-memory/extracted/1ef7a621c847a171.txt
archive_listed,01 GD AE/C&S/LIS/4521-LIS-AEE-75-52-0006-GAR_Rev01_Exchangers_Pipe_Support_found.zip,zip,01 GD AE,460 KB,135,1,4521-LIS-AEE-75-52-0006,,.yeyo-memory/cards/450b79d6b1e92626.json,.yeyo-memory/extracted/450b79d6b1e92626.txt
archive_listed,01 GD AE/C&S/MTO/4521-MTO-AEE-75-52-0001-GAR_Rev00_exchangers_foundation.zip,zip,01 GD AE,109 KB,73,0,4521-MTO-AEE-75-52-0001,,.yeyo-memory/cards/0d84b3bc846ac102.json,.yeyo-memory/extracted/0d84b3bc846ac102.txt
archive_listed,01 GD AE/C&S/MTO/4521-MTO-AEE-75-52-0002-GAR_Rev00_Drain_back_tank.zip,zip,01 GD AE,112 KB,73,0,4521-MTO-AEE-75-52-0002,,.yeyo-memory/cards/4977c6b06446d63c.json,.yeyo-memory/extracted/4977c6b06446d63c.txt
archive_listed,01 GD AE/C&S/MTO/4521-MTO-AEE-75-52-0003-GAR_Rev00_Drain_back_tank_support.zip,zip,01 GD AE,81 KB,73,0,4521-MTO-AEE-75-52-0003,,.yeyo-memory/cards/02693926e3e4d63d.json,.yeyo-memory/extracted/02693926e3e4d63d.txt
archive_listed,01 GD AE/C&S/MTO/4521-MTO-AEE-75-52-0004_rev0-GAR.zip,zip,01 GD AE,92 KB,73,0,4521-MTO-AEE-75-52-,,.yeyo-memory/cards/c9a77dbeb48f51aa.json,.yeyo-memory/extracted/c9a77dbeb48f51aa.txt
archive_listed,01 GD AE/Electrico/LIS/4521-LIS-AEE-39-40-0011-GAR_Rev.00_TES Area Electric cable list Unit 5-6.zip,zip,01 GD AE,73 KB,146,1,4521-LIS-AEE-39-40-0011,,.yeyo-memory/cards/9900637d9966a69d.json,.yeyo-memory/extracted/9900637d9966a69d.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AEE-27-31-0001-GAR_R00_New Consumer Layout.zip,zip,01 GD AE,7.8 MB,71,0,4521-PLN-AEE-27-31-0001,,.yeyo-memory/cards/45911fa19dfd6abd.json,.yeyo-memory/extracted/45911fa19dfd6abd.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AEE-27-31-0002-GAR_R00 New trays layout.zip,zip,01 GD AE,7.7 MB,105,1,4521-PLN-AEE-27-31-0002,,.yeyo-memory/cards/8ecf0c2cf904c665.json,.yeyo-memory/extracted/8ecf0c2cf904c665.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AEE-27-33-0001-GAR_R00_New TES Grounding System.zip,zip,01 GD AE,6.9 MB,130,1,4521-PLN-AEE-27-33-0001,,.yeyo-memory/cards/0401cb7c29d412ed.json,.yeyo-memory/extracted/0401cb7c29d412ed.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AEE-39-40-0003-GAR_R00 Lighting design.zip,zip,01 GD AE,7.0 MB,103,1,4521-PLN-AEE-39-40-0003,,.yeyo-memory/cards/e8385b9b1d98f440.json,.yeyo-memory/extracted/e8385b9b1d98f440.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P593 - R5_PP-634_SLD_TES HEX Change (1).zip,zip,01 GD AE,579 KB,65,0,4521-PLN-AGE-27-23-P593,,.yeyo-memory/cards/3716720b229bbc01.json,.yeyo-memory/extracted/3716720b229bbc01.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P593 - R5_PP-634_SLD_TES HEX Change.zip,zip,01 GD AE,579 KB,65,0,4521-PLN-AGE-27-23-P593,,.yeyo-memory/cards/1b115d986c6359ff.json,.yeyo-memory/extracted/1b115d986c6359ff.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P593_R06 PP634.zip,zip,01 GD AE,555 KB,75,0,4521-PLN-AGE-27-23-,,.yeyo-memory/cards/bc4bc2c7d2b1f394.json,.yeyo-memory/extracted/bc4bc2c7d2b1f394.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P594 - R7_PP-1634_SLD_TES HEX Change.zip,zip,01 GD AE,555 KB,65,0,4521-PLN-AGE-27-23-P594,,.yeyo-memory/cards/40bd75995f1fff19.json,.yeyo-memory/extracted/40bd75995f1fff19.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P594_R08 PP-1634.zip,zip,01 GD AE,551 KB,79,0,4521-PLN-AGE-27-23-,,.yeyo-memory/cards/d384b688aa156ae3.json,.yeyo-memory/extracted/d384b688aa156ae3.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P597_R10 PP-26334M2507.zip,zip,01 GD AE,745 KB,91,1,4521-PLN-AGE-27-23-,,.yeyo-memory/cards/1888999a51d0a113.json,.yeyo-memory/extracted/1888999a51d0a113.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P600_R09 PP-26334M2607.zip,zip,01 GD AE,671 KB,91,1,4521-PLN-AGE-27-23-,,.yeyo-memory/cards/14e565e55351f435.json,.yeyo-memory/extracted/14e565e55351f435.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P606_R05 PP-16334M01.zip,zip,01 GD AE,22 B,0,0,4521-PLN-AGE-27-23-,,.yeyo-memory/cards/666afcdf722805a1.json,
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P648 - R1_RP-63419_SLD_TES HEX Change.zip,zip,01 GD AE,297 KB,63,0,4521-PLN-AGE-27-23-P648,,.yeyo-memory/cards/c11334495003cb0b.json,.yeyo-memory/extracted/c11334495003cb0b.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P648_R02 RP-63419.zip,zip,01 GD AE,300 KB,81,1,4521-PLN-AGE-27-23-,,.yeyo-memory/cards/8ff36521df93907d.json,.yeyo-memory/extracted/8ff36521df93907d.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P649 - R1_RP-163419_SLD_TES HEX Change.zip,zip,01 GD AE,299 KB,63,0,4521-PLN-AGE-27-23-P649,,.yeyo-memory/cards/867ec8eaffddab56.json,.yeyo-memory/extracted/867ec8eaffddab56.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-AGE-27-23-P649_R02 RP-163419.zip,zip,01 GD AE,293 KB,83,1,4521-PLN-AGE-27-23-,,.yeyo-memory/cards/1c2f663059abf07d.json,.yeyo-memory/extracted/1c2f663059abf07d.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-ANC-27-21-O490 - R12_MCC-633_SLD_TES HEX Change.zip,zip,01 GD AE,474 KB,67,0,4521-PLN-ANC-27-21-O490,,.yeyo-memory/cards/f16b4180ead30af2.json,.yeyo-memory/extracted/f16b4180ead30af2.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-ANC-27-21-O495 - R11_MCC-1633_SLD_TES HEX Change.zip,zip,01 GD AE,466 KB,67,0,4521-PLN-ANC-27-21-O495,,.yeyo-memory/cards/91c38a261dd9428f.json,.yeyo-memory/extracted/91c38a261dd9428f.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-ANC-27-21-O495_R12_MCC-1633.zip,zip,01 GD AE,462 KB,63,0,4521-PLN-ANC-27-21-,,.yeyo-memory/cards/21dac789d02c9157.json,.yeyo-memory/extracted/21dac789d02c9157.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-ANC-27-23-P590 - R11_PP-6334_SLD_TES HEX Change.zip,zip,01 GD AE,537 KB,67,0,4521-PLN-ANC-27-23-P590,,.yeyo-memory/cards/fe0e43eb892f2f49.json,.yeyo-memory/extracted/fe0e43eb892f2f49.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-ANC-27-23-P590_R12 PP-6334M.zip,zip,01 GD AE,518 KB,81,1,4521-PLN-ANC-27-23-,,.yeyo-memory/cards/e13237679086af11.json,.yeyo-memory/extracted/e13237679086af11.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-ANC-27-23-P591_R10 PP-16334M.zip,zip,01 GD AE,519 KB,83,1,4521-PLN-ANC-27-23-,,.yeyo-memory/cards/0bd7eb033b5be03e.json,.yeyo-memory/extracted/0bd7eb033b5be03e.txt
archive_listed,01 GD AE/Electrico/PLN/4521-PLN-ANC-27-23-P592_R10 PP-26334M37.zip,zip,01 GD AE,575 KB,87,1,4521-PLN-ANC-27-23-,,.yeyo-memory/cards/484cf0b20c40cc1f.json,.yeyo-memory/extracted/484cf0b20c40cc1f.txt
archive_listed,01 GD AE/I&C/ESP/4521-ESP-AEE-00-70-0501-GAR_rev00 General notes & instructions for instruments & valves procurement.zip,zip,01 GD AE,72 KB,207,1,4521-ESP-AEE-00-70-0501,,.yeyo-memory/cards/99553ad19729790c.json,.yeyo-memory/extracted/99553ad19729790c.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AEE-39-70-0011-GAR Rev.01 Pressure transmitters datasheets.zip,zip,01 GD AE,227 KB,143,1,4521-HDD-AEE-39-70-0011,Rev.01,.yeyo-memory/cards/1bf077e57d932d24.json,.yeyo-memory/extracted/1bf077e57d932d24.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AEE-39-70-0012-GAR_Rev.01 Temperature transmitters datasheet.zip,zip,01 GD AE,180 KB,147,1,4521-HDD-AEE-39-70-0012,,.yeyo-memory/cards/fda6a7771424b6a6.json,.yeyo-memory/extracted/fda6a7771424b6a6.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AEE-39-70-0013-GAR Rev.01 Level transmitters datasheet.zip,zip,01 GD AE,82 KB,135,1,4521-HDD-AEE-39-70-0013,Rev.01,.yeyo-memory/cards/c1f3e2fce9a909c2.json,.yeyo-memory/extracted/c1f3e2fce9a909c2.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AEE-39-70-0014-GAR Rev.00 Flow gauges datasheet.zip,zip,01 GD AE,66 KB,121,1,4521-HDD-AEE-39-70-0014,Rev.00,.yeyo-memory/cards/ecd94a782876c55a.json,.yeyo-memory/extracted/ecd94a782876c55a.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AEE-39-70-0015-GAR Rev.00 Pressure gauges Datasheet.zip,zip,01 GD AE,451 KB,130,1,4521-HDD-AEE-39-70-0015,Rev.00,.yeyo-memory/cards/30622be799ac085d.json,.yeyo-memory/extracted/30622be799ac085d.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AEE-39-70-0016-GAR_Rev.00 Pneumatic automatic valves.zip,zip,01 GD AE,252 KB,318,1,4521-HDD-AEE-39-70-0016,,.yeyo-memory/cards/efc467ae66fa1a3a.json,.yeyo-memory/extracted/efc467ae66fa1a3a.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AEE-39-70-0016-GAR_Rev.01 Pneumatic automatic valves.zip,zip,01 GD AE,267 KB,131,1,4521-HDD-AEE-39-70-0016,,.yeyo-memory/cards/98bbda0c6778e9c5.json,.yeyo-memory/extracted/98bbda0c6778e9c5.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AGE-39-70-0011-GAR Rev.00 Pressure transmitters.zip,zip,01 GD AE,222 KB,121,1,4521-HDD-AGE-39-70-0011,Rev.00,.yeyo-memory/cards/06f0e3f45c531e30.json,.yeyo-memory/extracted/06f0e3f45c531e30.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AGE-39-70-0012-GAR_Rev.00 Temperature transmitters.zip,zip,01 GD AE,187 KB,127,1,4521-HDD-AGE-39-70-0012,,.yeyo-memory/cards/ae33fbf8f5e373bf.json,.yeyo-memory/extracted/ae33fbf8f5e373bf.txt
archive_listed,01 GD AE/I&C/HDD/4521-HDD-AGE-39-70-0013-GAR Rev.00 Level transmitters.zip,zip,01 GD AE,80 KB,115,1,4521-HDD-AGE-39-70-0013,Rev.00,.yeyo-memory/cards/5f39cc3d155054e1.json,.yeyo-memory/extracted/5f39cc3d155054e1.txt
archive_listed,01 GD AE/I&C/LIS/4521-LIS-AEE-00-70-0001-GAR Rev.01 I&C Signal List.zip,zip,01 GD AE,145 KB,110,1,4521-LIS-AEE-00-70-0001,Rev.01,.yeyo-memory/cards/9337db9c4ea6fc1f.json,.yeyo-memory/extracted/9337db9c4ea6fc1f.txt
archive_listed,01 GD AE/I&C/LIS/4521-LIS-AEE-000-070-0001-GAR Rev.00 I&C Signal List.zip,zip,01 GD AE,151 KB,114,1,4521-LIS-AEE-000-070-0001,Rev.00,.yeyo-memory/cards/8e5065b92695b9e7.json,.yeyo-memory/extracted/8e5065b92695b9e7.txt
archive_listed,01 GD AE/I&C/LIS/4521-LIS-AEE-39-45-0001-GAR Rev.00 Junction Boxes List.zip,zip,01 GD AE,46 KB,118,1,4521-LIS-AEE-39-45-0001,Rev.00,.yeyo-memory/cards/df34817e49566d25.json,.yeyo-memory/extracted/df34817e49566d25.txt
archive_listed,01 GD AE/I&C/LIS/4521-LIS-AEE-39-64-0002-GAR Rev.0 Automatic Valves List.zip,zip,01 GD AE,268 KB,120,1,4521-LIS-AEE-39-64-0002,Rev.0,.yeyo-memory/cards/a96231913ebce4c7.json,.yeyo-memory/extracted/a96231913ebce4c7.txt
archive_listed,01 GD AE/I&C/LIS/4521-LIS-AEE-39-64-0002-GAR Rev.1 Automatic Valves List.zip,zip,01 GD AE,259 KB,289,1,4521-LIS-AEE-39-64-0002,Rev.1,.yeyo-memory/cards/caf4b1910b421cca.json,.yeyo-memory/extracted/caf4b1910b421cca.txt
archive_listed,01 GD AE/I&C/LIS/4521-LIS-AEE-39-70-0015-GAR Rev.0 I&C Instruments List.zip,zip,01 GD AE,281 KB,118,1,4521-LIS-AEE-39-70-0015,Rev.0,.yeyo-memory/cards/59baa785e9ebf463.json,.yeyo-memory/extracted/59baa785e9ebf463.txt
archive_listed,01 GD AE/I&C/LIS/4521-LIS-AEE-39-70-0016-GAR Rev.00 Control cable list.zip,zip,01 GD AE,79 KB,116,1,4521-LIS-AEE-39-70-0016,Rev.00,.yeyo-memory/cards/f9c64e5acdefc3ae.json,.yeyo-memory/extracted/f9c64e5acdefc3ae.txt
archive_listed,01 GD AE/I&C/MEM/4521-MEM-AEE-70-10-0001-GAR Rev.00 Functional description TES HEX.zip,zip,01 GD AE,5.7 MB,140,1,4521-MEM-AEE-70-10-0001,Rev.00,.yeyo-memory/cards/1b8206ceba42164f.json,.yeyo-memory/extracted/1b8206ceba42164f.txt
archive_listed,01 GD AE/I&C/MEM/4521-MEM-AEE-70-10-0001-GAR Rev.01 TES S&T HEX Functional Description of Standby and Drainage Procedures.zip,zip,01 GD AE,4.2 MB,218,1,4521-MEM-AEE-70-10-0001,Rev.01,.yeyo-memory/cards/1c0ec5ecab90fa8b.json,.yeyo-memory/extracted/1c0ec5ecab90fa8b.txt
archive_listed,01 GD AE/I&C/PLN/4521-PLN-AEE-39-70-0001-GAR Rev.00 I&C cable routing.zip,zip,01 GD AE,7.4 MB,113,1,4521-PLN-AEE-39-70-0001,Rev.00,.yeyo-memory/cards/ddfd0c307651d4d7.json,.yeyo-memory/extracted/ddfd0c307651d4d7.txt
archive_listed,01 GD AE/I&C/PLN/4521-PLN-AEE-39-70-0002-GAR Rev.00 Wiring diagrams.zip,zip,01 GD AE,762 KB,109,1,4521-PLN-AEE-39-70-0002,Rev.00,.yeyo-memory/cards/8a6245feed121bd9.json,.yeyo-memory/extracted/8a6245feed121bd9.txt
archive_listed,01 GD AE/I&C/PLN/4521-PLN-AEE-39-75-0001-GAR Rev.00 HEX replacement logic diagrams.zip,zip,01 GD AE,1.1 MB,139,1,4521-PLN-AEE-39-75-0001,Rev.00,.yeyo-memory/cards/edc47b1b8890d248.json,.yeyo-memory/extracted/edc47b1b8890d248.txt
archive_listed,01 GD AE/M&P/CAL/4521-CAL-AEE-58-11-0001-GAR Rev 02 HTF and Molten Salts Hydraulic Circuits Calculation Report.zip,zip,01 GD AE,631 KB,931,1,4521-CAL-AEE-58-11-0001,Rev 02,.yeyo-memory/cards/9c44c8b77858b150.json,.yeyo-memory/extracted/9c44c8b77858b150.txt
archive_listed,01 GD AE/M&P/CAL/4521-CAL-AEE-58-11-0002-GAR Rev 02 TES Circuit Hydraulic Calculation.zip,zip,01 GD AE,13 MB,795,1,4521-CAL-AEE-58-11-0002,Rev 02,.yeyo-memory/cards/81afd9a26245ca7e.json,.yeyo-memory/extracted/81afd9a26245ca7e.txt
archive_listed,01 GD AE/M&P/HDD/4521-HDD-AEE-00-64-0001-GAR_Rev00_TES HTF PSV Datasheet.zip,zip,01 GD AE,62 KB,119,1,4521-HDD-AEE-00-64-0001,,.yeyo-memory/cards/099d650031636113.json,.yeyo-memory/extracted/099d650031636113.txt
archive_listed,01 GD AE/M&P/HDD/4521-HDD-AEE-00-64-0001-GAR_Rev01_TES HTF PSV Datasheet.zip,zip,01 GD AE,64 KB,119,1,4521-HDD-AEE-00-64-0001,,.yeyo-memory/cards/b3ae283d2661b7ab.json,.yeyo-memory/extracted/b3ae283d2661b7ab.txt
archive_listed,01 GD AE/M&P/HDD/4521-HDD-AEE-00-64-0001-GAR_Rev02_TES HTF PSV Datasheet.zip,zip,01 GD AE,64 KB,119,1,4521-HDD-AEE-00-64-0001,,.yeyo-memory/cards/1a6ce89c97b996fd.json,.yeyo-memory/extracted/1a6ce89c97b996fd.txt
archive_listed,01 GD AE/M&P/HDD/4521-HDD-AEE-075-064-0010-GAR_Rev02_Drain back tank datasheet.zip,zip,01 GD AE,276 KB,134,1,4521-HDD-AEE-075-064-0010,,.yeyo-memory/cards/b6d38264bb3653bf.json,.yeyo-memory/extracted/b6d38264bb3653bf.txt
archive_listed,01 GD AE/M&P/LIS/4521-LIS-AEE-39-61-0001-GAR_R01_ Pipeline TES HEX Replacement.zip,zip,01 GD AE,118 KB,130,1,4521-LIS-AEE-39-61-0001,,.yeyo-memory/cards/7cd7e58187b5f3eb.json,.yeyo-memory/extracted/7cd7e58187b5f3eb.txt
archive_listed,01 GD AE/M&P/LIS/4521-LIS-AEE-39-61-0001-GAR_R02_Pipeline TES HEX Replacement.zip,zip,01 GD AE,120 KB,129,1,4521-LIS-AEE-39-61-0001,,.yeyo-memory/cards/fb3de020e4c3396b.json,.yeyo-memory/extracted/fb3de020e4c3396b.txt
archive_listed,01 GD AE/M&P/LIS/4521-LIS-AEE-39-61-0002-GAR_Rev00_Equipment List.zip,zip,01 GD AE,84 KB,106,1,4521-LIS-AEE-39-61-0002,,.yeyo-memory/cards/ab3fd5816ba65540.json,.yeyo-memory/extracted/ab3fd5816ba65540.txt
archive_listed,01 GD AE/M&P/LIS/4521-LIS-AEE-39-61-0003-GAR Manual Valve List TES HEX Replacement.zip,zip,01 GD AE,110 KB,140,1,4521-LIS-AEE-39-61-0003,,.yeyo-memory/cards/1b5103554d94ce7c.json,.yeyo-memory/extracted/1b5103554d94ce7c.txt
archive_listed,01 GD AE/M&P/LIS/4521-LIS-AEE-39-61-0003-GAR_Rev01 Manual Valve List TES HEX Replacement.zip,zip,01 GD AE,116 KB,152,1,4521-LIS-AEE-39-61-0003,,.yeyo-memory/cards/931cfdb2992efe7f.json,.yeyo-memory/extracted/931cfdb2992efe7f.txt
archive_listed,01 GD AE/M&P/LIS/4521-LIS-AEE-39-61-0003-GAR_Rev02 Manual Valve List TES HEX Replacement.zip,zip,01 GD AE,106 KB,152,1,4521-LIS-AEE-39-61-0003,,.yeyo-memory/cards/9ecefd6d27d2d354.json,.yeyo-memory/extracted/9ecefd6d27d2d354.txt
archive_listed,01 GD AE/M&P/LIS/4521-LIS-AEE-39-61-0003-GAR_Rev03  Manual Valve List TES HEX Replacement.zip,zip,01 GD AE,105 KB,154,1,4521-LIS-AEE-39-61-0003,,.yeyo-memory/cards/cea8828e3256918d.json,.yeyo-memory/extracted/cea8828e3256918d.txt
archive_listed,01 GD AE/M&P/MEM/4521-MEM-AEE-68-10-0001-GAR Rev 00 TES Replacement HEX Operation Philosophy.zip,zip,01 GD AE,156 KB,160,1,4521-MEM-AEE-68-10-0001,Rev 00,.yeyo-memory/cards/54768f31214170c0.json,.yeyo-memory/extracted/54768f31214170c0.txt
archive_listed,01 GD AE/M&P/MEM/4521-TAB-AEE-75-62-0001-GAR TBE MS Drain Pump.zip,zip,01 GD AE,64 KB,99,1,4521-TAB-AEE-75-62-0001,,.yeyo-memory/cards/16e7db1f0e014563.json,.yeyo-memory/extracted/16e7db1f0e014563.txt
