path,size_bytes,size_human,ext,depth,mtime_iso
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0313.pdf,310615,303 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0314.pdf,250539,245 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0315.pdf,239973,234 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0316.pdf,284204,278 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0322.pdf,321587,314 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0324.pdf,299753,293 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0330.pdf,250729,245 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0331.pdf,245614,240 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0332.pdf,245432,240 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0333.pdf,244236,239 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0334.pdf,344797,337 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0335.pdf,251075,245 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0336.pdf,304466,297 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0337.pdf,247380,242 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0338.pdf,247139,241 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0339.pdf,247005,241 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0340.pdf,298888,292 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0341.pdf,251940,246 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0342.pdf,252126,246 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0343.pdf,252088,246 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0344.pdf,246281,241 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0345.pdf,297810,291 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0346.pdf,246598,241 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0347.pdf,299159,292 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0348.pdf,275177,269 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0349.pdf,264840,259 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0350.pdf,205513,201 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0351.pdf,205080,200 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0352.pdf,256663,251 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Apoyos/MS Dwgs típicos de soporte/Soporte tuberias TES 6 MS/4521-PLN-DOT-75-63-0353.pdf,269649,263 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Bandeja eléctrica TMT-18230-5 - Entregada para construcción/185107-SK-E001.pdf,440551,430 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Bandeja eléctrica TMT-18230-5 - Entregada para construcción/185107-SK-E002.pdf,672389,657 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Bandeja eléctrica TMT-18230-5 - Entregada para construcción/TMT - 18230-5 Electrical Trays - Issued for Construction.msg,1449984,1.4 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Bandeja eléctrica TMT-18230-5 - Entregada para construcción/TMT-18230-05 Electrical Trays.pdf,123842,121 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Fundación de soporte de tuberías TMT-18230-06/4521-PLN-AEE-75-52-0006-GAR_Rev06-Sheet 3.pdf,2109074,2.0 MB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Fundación de soporte de tuberías TMT-18230-06/4521-PLN-AEE-75-52-0006-GAR_Rev07-Sheet 3.pdf,2056817,2.0 MB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Fundación de soporte de tuberías TMT-18230-06/TMT-18230-06 Pipe Support Foundation Index Table - Submittal .msg,4575744,4.4 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Fundación de soporte de tuberías TMT-18230-06/TMT-18230-06 Pipe Support Foundation Index Table(s).pdf,170421,166 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Límites operativos de Lointek - 13-3-2019/4521-MOM-LOI-039-062-0003-GAR Rev02 Operational Limits.pdf,550087,537 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Límites operativos de Lointek - 13-3-2019/Lointek Operational Limits - Rev 2- Transmittal - 3-13-2019.msg,982016,959 KB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Límites operativos de Lointek - 13-3-2019/Operational Limits - Lointek Rev2-3-13-2019.pdf,213961,209 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Motor de la bomba de depósito de drenaje/3-MP-258 Motor.pdf,382334,373 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Motor de la bomba de depósito de drenaje/4521-PLN-ANC-27-21-P001 - R2.pdf,839683,820 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Motor de la bomba de depósito de drenaje/FW  Drain Back Tank Pump Motor Schematic and Calc Sheet.msg,1524736,1.5 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Motor de la bomba de depósito de drenaje/TMT-18230-01 Drain Back Tank Pump Motor Schematic & Calc. Sheet.pdf,116536,114 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/RFI031_033 remolques temporales/4521-PLN-AEE-27-33-0000_Rev00_Temporary Power.pdf,2045129,2.0 MB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/RFI031_033 remolques temporales/4521-PLN-AEE-27-33-0001_Rev00_Temporary Power.pdf,2503476,2.4 MB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/RFI031_033 remolques temporales/4521-PLN-AEE-27-33-0002_Rev00_Temporary Power.pdf,3431361,3.3 MB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/RFI031_033 remolques temporales/4521-PLN-AEE-27-33-0004_Rev00_Temporary Power.pdf,2743097,2.6 MB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/RFI031_033 remolques temporales/Transmittal 0015  Temporary power for trailers  Response for RFIs 031 and 033.msg,11036672,11 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/_4521-TMT-DOT-0016.xlsx,334,334 B,xlsx,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0334.pdf,597264,583 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0336.pdf,1392316,1.3 MB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0337.pdf,1271831,1.2 MB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0338.pdf,376993,368 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0339.pdf,1279870,1.2 MB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0341.pdf,379376,370 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0342.pdf,369400,361 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0343.pdf,376152,367 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0344.pdf,1359332,1.3 MB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0345.pdf,253495,248 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/4521-PLN-DOT-75-63-0346.pdf,369524,361 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/MS Typical Pipe Support Rev01 Transmittal 11-28-2018.pdf,28778,28 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/2º set/SOLANA  Partial response to RFI015 (2nd Set).msg,8379392,8.0 MB,msg,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/4521-PLN-DOT-75-63-0266.pdf,489795,478 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/4521-PLN-DOT-75-63-0267.pdf,594265,580 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/4521-PLN-DOT-75-63-0268.pdf,515934,504 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/HTF Typical Pipe Support REV01 Transmittal - RFI015 11-27-2018.msg,1877504,1.8 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes de tubería HTF RFI015/HTF Typical Pipe Support REV01 Transmittal 11-27-2018.pdf,29556,29 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes para bandeja de cables TMT-18230-03/185107-SK-C100 sw2.pdf,252871,247 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes para bandeja de cables TMT-18230-03/185107-SK-S001 sw3.pdf,259640,254 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes para bandeja de cables TMT-18230-03/185107-SK-S002 sw.pdf,222677,217 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes para bandeja de cables TMT-18230-03/185107-SK-S003 sw.pdf,225473,220 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes para bandeja de cables TMT-18230-03/TMT-18230-03 Cable Tray Supports (Civil & Structural).pdf,124486,122 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes para bandeja de cables TMT-18230-03/Transmittal - TMT-18230-03 Cable Tray Supports.msg,1464832,1.4 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Soportes para bandeja de cables TMT-18230-03/TRANSMITTAL 185107-12  - IFC - Electrical Supports  013119.pdf,147128,144 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-39-63-0901_Rev01.pdf,154949,151 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0241_Rev01.pdf,238235,233 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0265_Rev01.pdf,308668,301 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0272_Rev01.pdf,248166,242 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0273_Rev01.pdf,327329,320 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/4521-PLN-DOT-75-63-0347_Rev01.pdf,253540,248 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT-DOT-0022 RFI 015 Soporte restante/TMT-DOT-0022 - RFI-015 Remaining Suports Transmittal 12-5-2018.pdf,28751,28 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/252-HTF-12F-CS30-20_rev05_Sht_2.pdf,278039,272 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/252-HTF-16F-CS30-20_rev05_Sht_1.pdf,278308,272 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/252-MS-03F-CS31-24_Rev03_Sht_2.pdf,257230,251 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/252-MS-04F-CS31-24_Rev03_Sht_2.pdf,264115,258 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/SMWP/RE  TMT0030 Isometrics with the instrument location - PE Stamped.msg,24354816,23 MB,msg,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/SMWP/Re_ P&ID's and Instrument spec's.pdf,341693,334 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/SMWP/Solana FT.PDF,1020370,996 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/SMWP/Solana P&ID.PDF,3746637,3.6 MB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/SMWP/Solana PT.PDF,8800025,8.4 MB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/SMWP/Solana TT.PDF,9125875,8.7 MB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/SMWP/Solona LT.PDF,934815,913 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/TMT0030 Isometrics with the instrument location - PE Stamped.msg,1330176,1.3 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/TMT0030 Isométricos con ubicación del instrumento/TMT0030 Istometrics with Instrument Location Transmittal 1-11-2019.pdf,28919,28 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Válvulas de colisión RFI035/255-HTF-20F-CS30-1_Rev02_Sht_1.pdf,297338,290 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Válvulas de colisión RFI035/255-HTF-21F-CS30-1_Rev02_Sht_1.pdf,303498,296 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Válvulas de colisión RFI035/255-HTF-22F-CS30-1_rev02_Sht_1.pdf,276731,270 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Válvulas de colisión RFI035/255-HTF-23F-CS30-1__Rev02_Sht_1.pdf,155239,152 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Válvulas de colisión RFI035/Colliding Valves Removal Isometrics - HEX Transmittal 11-26-2018.pdf,25930,25 KB,pdf,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Cartas de Transmision/Válvulas de colisión RFI035/Solana - Response to RFI035.msg,1284608,1.2 MB,msg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/212-HTF-05-CS30-20_rev02_Sht_1.dwg,337012,329 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/212-HTF-05-CS30-20_rev02_Sht_2.dwg,299871,293 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/212-HTF-06-CS30-20_rev02_Sht_1.dwg,310119,303 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/212-HTF-06-CS30-20_rev02_Sht_2.dwg,313863,307 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/252-HTF-12F-CS30-20_rev04_Sht_1.dwg,313686,306 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/252-HTF-12F-CS30-20_rev04_Sht_2.dwg,322915,315 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/252-HTF-13F-SS38-24_rev02_Sht_1.dwg,558193,545 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/252-HTF-16F-CS30-20_rev04_Sht_1.dwg,570679,557 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/252-HTF-16F-CS30-20_rev04_Sht_2.dwg,312489,305 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/252-HTF-21F-CS30-8_rev03_Sht_1.dwg,307375,300 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/255-HTF-20F-CS30-1_Sht_1.dwg,290930,284 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/255-HTF-21F-CS30-1_Sht_1.dwg,294192,287 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/255-HTF-22F-CS30-1_Sht_1.dwg,298513,292 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/255-HTF-23F-CS30-1_Sht_1.dwg,321249,314 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/212-HTF-05-CS30-20_rev02_Sht_1.pdf,513541,502 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/212-HTF-05-CS30-20_rev02_Sht_2.pdf,465123,454 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/212-HTF-06-CS30-20_rev02_Sht_1.pdf,468005,457 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/212-HTF-06-CS30-20_rev02_Sht_2.pdf,526340,514 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/252-HTF-12F-CS30-20_rev04_Sht_1.pdf,481843,471 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/252-HTF-12F-CS30-20_rev04_Sht_2.pdf,508547,497 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/252-HTF-13F-SS38-24_rev02_Sht_1.pdf,503701,492 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/252-HTF-16F-CS30-20_rev04_Sht_1.pdf,548981,536 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/252-HTF-16F-CS30-20_rev04_Sht_2.pdf,513013,501 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/252-HTF-21F-CS30-8_rev03_Sht_1.pdf,412245,403 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/255-HTF-20F-CS30-1_Sht_1.pdf,304610,297 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/255-HTF-21F-CS30-1_Sht_1.pdf,355021,347 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/255-HTF-22F-CS30-1_Sht_1.pdf,314353,307 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/HTF/PDF/255-HTF-23F-CS30-1_Sht_1.pdf,468022,457 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/252-N-06F-CS31-2_Sht_1.dwg,303844,297 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/252-N-08EF-CS31-2_Sht_1.dwg,328603,321 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/252-N-10F-CS31-2_Sht_1.dwg,340889,333 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/252-N-11F-CS31-2_Sht_1.dwg,341297,333 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/252-N-12F-CS31-2_Sht_1.dwg,340044,332 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/255-N-09EF-CS31-2_Sht_1.dwg,300255,293 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/255-N-09EF-CS72-1.5_Sht_1.dwg,302957,296 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/255-N-09EF-CS72-1.5_Sht_2.dwg,311574,304 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/255-N-10EF-CS72-05_Sht_1.dwg,291641,285 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/257-N-11EF-CS72-05_Sht_1.dwg,305873,299 KB,dwg,3,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/PDF/252-N-08EF-CS31-2_Sht_1-Model.pdf,300895,294 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/PDF/252-N-10F-CS31-2_Sht_1-Model.pdf,367587,359 KB,pdf,4,2026-06-05T06:27:00.000Z
Documentacion con sello PE 08/Isometricos para la construccion/N2/PDF/252-N-11F-CS31-2_Sht_1-Model.pdf,371206,363 KB,pdf,4,2026-06-05T06:27:00.000Z
